Year,Month,Day,Period,St_Hydro_R1,St_Hydro_R2,St_Hydro_R3,St_Wind_R1,St_Wind_R2,St_Wind_R3,St_Solar_R1,St_Solar_R2,St_Solar_R3,Hydro_R3,Hydro_R2,Hydro_R1,Solar_R1,Solar_R2,Solar_R3,Wind_R1,Wind_R2,Wind_R3
2020,1,1,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,2275.769680243624,651.1545489151123,455.0519604111154
2020,1,2,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,2421.6911248572515,692.9063189950514,484.2297106966121
2020,1,2,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,2297.6957004187284,657.4281309478492,459.43618195660446
2020,1,2,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1559.015641416064,446.0733155690902,311.7332698896079
2020,1,2,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1683.0110658545868,481.5515036162923,336.5267986296155
2020,1,2,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1698.8885287400076,486.0944423296536,339.7015797487628
2020,1,2,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1764.6665892653216,504.9151884278644,352.85424438523023
2020,1,2,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,2074.655150361629,593.6106585458698,414.8380662352493
2020,1,2,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1939.3186810049483,554.8875142748382,387.7768366958508
2020,1,2,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,378.7450417447606,146.3192059976146,174.6792809677969,904.2593148077652,258.7311762466691,180.81134373810423
2020,1,2,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,866.5935934571477,334.7879775089453,399.6776963707616,530.0048325085648,151.64762086029688,105.97721735820323
2020,1,2,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,740.8647867325494,286.21562105980576,341.6908843073777,306.96428421462,87.8301489628,61.3791019894
2020,1,2,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,380.823203839382,147.12205486454252,175.63774067132388,449.1053787590407,128.50026646364674,89.80095165588122
2020,1,2,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,122.61156358266598,47.36808314874766,56.54912250809337,471.7874685953556,134.99017891130555,94.33635325466304
2020,1,2,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4406.7427216448,1702.441022320668,2032.413801329017,344.76776404824,98.6466687856,68.9381040088
2020,1,2,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4642.614119384336,1793.5643687169877,2141.198977679332,257.81975407509,73.76867137459999,51.55239809329999
2020,1,2,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4801.593519622876,1854.9823070369737,2214.5211449991475,178.43244004567936,51.05397792158352,35.6784925770841
2020,1,2,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4486.751962287726,1733.350703697393,2069.3144999148067,140.62895785160998,40.2374574234,28.1194900857
2020,1,2,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,2241.8173595728967,866.0732151985006,1033.938405179758,157.26249088515,44.99672669099999,31.4454513555
2020,1,2,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,184.48099731873,52.7846212362,36.8879330001
2020,1,2,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,120.97114500132,34.6128661608,24.1888083684
2020,1,2,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,51.412736962314405,14.71046821469356,10.28024362390559
2020,1,2,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,108.87403121431264,31.15157974876277,21.76992767415297
2020,1,2,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,95.26477648992,27.2576320448,19.0486865504
2020,1,2,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,130.04398172820706,37.20883136657783,26.00296916634944
2020,1,3,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,130.04398172820706,37.20883136657783,26.00296916634944
2020,1,3,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,157.26249088515,44.99672669099999,31.4454513555
2020,1,3,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,133.82432925701997,38.29048321879999,26.758869277399995
2020,1,3,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,176.92029976305,50.621316817,35.3761322785
2020,1,3,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,109.63010087552328,31.36791016368477,21.92110772744573
2020,1,3,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,136.84860867910157,39.1558051008755,27.363589645983996
2020,1,3,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,145.92144455162995,41.7517700622,29.1777502731
2020,1,3,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,123.99542481807,35.4781881558,24.7935288159
2020,1,3,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,253.01623502016244,97.74684954847504,116.69246890441302,149.70179291968023,42.833422154548906,29.933650551960405
2020,1,3,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,790.2211364798092,305.283281649344,364.4543022661441,100.55726494099731,28.77194518462123,20.106947087933
2020,1,3,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,644.7497898563072,249.0838609643892,297.3621230192537,108.87403121431264,31.15157974876277,21.76992767415297
2020,1,3,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,625.5267904810587,241.65750894530584,288.4963707616289,111.89830985915476,32.01690140845066,22.37464788732391
2020,1,3,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,460.3129039586528,177.8310240245357,212.29882433123188,114.16652037912,32.6658930928,22.8281883544
2020,1,3,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,7109.3925257000055,2746.5459737604365,3278.8906457658886,112.65437848455,32.233231527,22.5258277335
2020,1,3,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4760.030277730448,1838.925329698416,2195.351950928608,139.11681595704002,39.8047958576,27.8171294648
2020,1,3,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,3968.770060203328,1533.240623615607,1830.4184188107,167.84746428519,48.0253519686,33.5619717303
2020,1,3,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,1504.5893565059353,581.2625796558187,693.9248253535526,151.21393125165,43.266082701,30.2360104605
2020,1,3,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,214.0506957460101,82.69343329357643,98.72134946328164,170.87174410194,48.8906739636,34.1666921778
2020,1,3,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,233.6255253140461,66.84609821088685,46.7146364674533
2020,1,3,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,253.28333633616,72.47068895039999,50.6453178192
2020,1,3,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,265.38045163077,75.93197579379999,53.0641988149
2020,1,3,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,238.16194519719,68.14408124859999,47.6217171703
2020,1,3,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,205.6509480912,58.841872928,41.120974544
2020,1,3,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,140.62895785160998,40.2374574234,28.1194900857
2020,1,4,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,152.72607314622,43.6987442668,30.5383710814
2020,1,4,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,279.74577380865,80.04225328099999,55.93661955049999
2020,1,4,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,312.25677091464,89.3444616016,62.4373621768
2020,1,4,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,295.6232378811,84.585192334,59.111400907
2020,1,4,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,379.5469680375,108.59786775,75.892386375
2020,1,4,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,516.3955786067755,147.75367339170148,103.25597639893408
2020,1,4,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,751.5332432432433,215.0324324324324,150.27297297297298
2020,1,4,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1113.6906109630754,318.6547011800532,222.68821850019023
2020,1,4,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,425.5036888737433,164.38330550349292,196.2446242971545,1119.7391682527598,320.385344499429,223.89765892653216
2020,1,4,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,662.4141676605896,255.90807633327657,305.50903049923323,1192.321855728968,341.15306433193746,238.41094404263413
2020,1,4,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,211.97253365138863,81.8905844266485,97.76288975975464,1141.6651884278645,326.65892653216594,228.2818804720213
2020,1,4,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,1145.067314136423,442.3697256772875,528.1112966433805,1044.8882717929196,298.9686334221545,208.93083365055196
2020,1,4,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,2189.3437666837053,845.8012813085704,1009.737297665701,1150.7380243623904,329.25489151122946,230.096041111534
2020,1,4,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4581.308337593002,1769.8803271426136,2112.924416425285,1385.8756889988576,396.5336505519603,277.1130376855728
2020,1,4,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4813.54295166695,1859.5986880218093,2220.0322882944283,1416.8745451084887,405.4031975637609,283.31141987057475
2020,1,4,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,5619.35030385642,2170.903336173113,2591.6750383370245,1373.7785744194896,393.0723639132089,274.6941568328892
2020,1,4,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,5647.405492133809,2181.74179587664,2604.614244334639,1348.072205938333,385.71712980586216,269.5540350209364
2020,1,4,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,2278.704736752428,880.3237825864713,1050.9510649173624,1588.50235703439,454.5102014166,317.62929173429995
2020,1,4,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1498.5300685192233,428.766882375333,299.6388656261895
2020,1,4,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1420.654893414541,406.4848496383707,284.0673201370384
2020,1,4,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1268.6848915112296,363.002436239056,253.68012942519985
2020,1,4,22,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1031.2790178911307,295.0746859535592,206.20959269128284
2020,1,4,23,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,786.3124476589262,224.98363151884269,157.22725542443845
2020,1,4,24,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,580.6614998096686,166.14175866006843,116.10628092881608
2020,1,5,1,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,945.843146174343,270.6293490673771,189.12624666920436
2020,1,5,2,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,895.9425485344499,256.3515416825276,179.14836315188424
2020,1,5,3,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1388.8999676437,397.3989722116482,277.7177578987438
2020,1,5,4,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1266.416682527598,362.3534449942901,253.22658926532165
2020,1,5,5,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1377.5589227255423,394.1540159878188,275.4500570993529
2020,1,5,6,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1076.64319766205,308.054510877,215.2803959085
2020,1,5,7,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1890.17415454899,540.8260377406,377.9501335363
2020,1,5,8,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1916.6365911686328,548.3976018271792,383.24143509706886
2020,1,5,9,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,88.8414295450673,34.32178906116886,40.97415232577952,2161.603161400837,618.4886562618956,432.2237723639132
2020,1,5,10,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,239.508181405123,92.52833191344354,110.46248083148748,1887.9059436933296,540.1770459602,377.4965930021
2020,1,5,11,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,108.06442892031576,41.74814108025217,49.83990458340432,1906.8076855728968,545.5853064331938,381.2760944042634
2020,1,5,12,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,130.9242119611518,50.57947861645936,60.3829613222014,1931.001914731633,552.5078797106966,386.1138561096307
2020,1,5,13,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,131.96329300846253,50.98090304992333,60.8621911739649,1931.7579843928436,552.7242101256185,386.2650361629234
2020,1,5,14,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4483.6347191457935,1732.1464303970013,2067.876810359516,1927.977636086791,551.6425580510087,385.50913589645984
2020,1,5,15,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,4597.414093826319,1776.1024058613052,2120.3524791276195,1790.372957746479,512.2704225352112,357.99436619718307
2020,1,5,16,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,5677.538842505821,2193.383104447095,2618.5119100357806,1966.5371888085267,562.6754092120289,393.219318614389
2020,1,5,17,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,5841.1941074572605,2256.607452717669,2693.9906116885327,1999.0481842405784,571.9776170536734,399.7200609059764
2020,1,5,18,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,2534.318674390868,979.0741932186064,1168.841608451184,2044.4123639132088,584.9574419489912,408.7908641035401
2020,1,5,19,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,1573.3809649790635,450.1835934526075,314.6056909021698
2020,1,5,20,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,883.8454339550818,252.8902550437761,176.72948229920058
2020,1,5,21,1082.59,7443.7,1897.5,3972.39,1136.6,794.3,9147.55,3533.94,4218.9,433.602799418902,2804.212341070835,407.83645744990736,0.0,0.0,0.0,672.14592881614,192.31773886562613,134.39906737723635
